日期,颱風編號,颱風生成時間,颱風消散時間,海上警報,陸上警報,近臺強度,侵臺路徑分類
2008/2/3,無資料,無資料,無資料,0,0,無資料,無資料
2008/2/2,無資料,無資料,無資料,0,0,無資料,無資料
2008/2/1,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/31,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/30,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/29,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/28,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/27,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/26,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/25,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/24,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/23,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/22,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/21,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/20,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/19,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/18,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/17,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/16,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/15,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/14,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/13,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/12,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/11,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/10,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/9,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/8,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/7,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/6,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/5,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/4,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/3,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/2,無資料,無資料,無資料,0,0,無資料,無資料
2008/1/1,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/31,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/30,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/22,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/21,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/20,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/19,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/18,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/17,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/16,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/15,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/14,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/13,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/12,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/9,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/8,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/7,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/6,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/5,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/4,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/3,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/2,無資料,無資料,無資料,0,0,無資料,無資料
2007/12/1,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/30,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/27,200724,2007/11/20 18:00,2007/11/27 06:00,0,0,無資料,無資料
2007/11/26,200724,2007/11/20 18:00,2007/11/27 06:00,0,0,無資料,無資料
2007/11/25,200724,2007/11/20 18:00,2007/11/27 06:00,0,0,無資料,無資料
2007/11/24,200724,2007/11/20 18:00,2007/11/27 06:00,0,0,無資料,無資料
2007/11/23,200723,2007/11/20 12:00,2007/11/27 03:00,1,0,中度,無資料
2007/11/22,200723,2007/11/20 12:00,2007/11/27 03:00,1,0,中度,無資料
2007/11/21,200723,2007/11/20 12:00,2007/11/27 03:00,1,0,中度,無資料
2007/11/20,200723,2007/11/20 12:00,2007/11/27 03:00,1,0,中度,無資料
2007/11/19,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/18,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/17,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/16,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/15,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/14,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/13,200722,2007/11/12 00:00,2007/11/13 00:00,0,0,無資料,無資料
2007/11/12,200722,2007/11/12 00:00,2007/11/13 00:00,0,0,無資料,無資料
2007/11/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/9,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/8,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/7,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/6,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/5,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/4,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/3,200721,2007/11/3 12:00,2007/11/9 00:00,0,0,無資料,無資料
2007/11/2,無資料,無資料,無資料,0,0,無資料,無資料
2007/11/1,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/31,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/30,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/27,200720,2007/10/26 00:00,2007/10/27 06:00,0,0,無資料,無資料
2007/10/26,200720,2007/10/26 00:00,2007/10/27 06:00,0,0,無資料,無資料
2007/10/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/22,200719,2007/10/19 06:00,2007/10/22 00:00,0,0,無資料,無資料
2007/10/21,200719,2007/10/19 06:00,2007/10/22 00:00,0,0,無資料,無資料
2007/10/20,200719,2007/10/19 06:00,2007/10/22 00:00,0,0,無資料,無資料
2007/10/19,200719,2007/10/19 06:00,2007/10/22 00:00,0,0,無資料,無資料
2007/10/18,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/17,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/16,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/15,200718,2007/10/12 06:00,2007/10/15 00:00,0,0,無資料,無資料
2007/10/14,200718,2007/10/12 06:00,2007/10/15 00:00,0,0,無資料,無資料
2007/10/13,200718,2007/10/12 06:00,2007/10/15 00:00,0,0,無資料,無資料
2007/10/12,200718,2007/10/12 06:00,2007/10/15 00:00,0,0,無資料,無資料
2007/10/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/9,無資料,無資料,無資料,0,0,無資料,無資料
2007/10/8,200715,2007/10/2 00:00,2007/10/8 00:00,1,1,強烈,2
2007/10/7,200715,2007/10/2 00:00,2007/10/8 00:00,1,1,強烈,2
2007/10/6,200716/17,2007/10/6 12:00,2007/10/6 18:00,1,1,強烈,2
2007/10/5,200715,2007/10/2 00:00,2007/10/8 00:00,1,1,強烈,2
2007/10/4,200715,2007/10/2 00:00,2007/10/8 00:00,1,1,強烈,2
2007/10/3,200714,2007/9/30 00:00,2007/10/4 00:00,0,0,無資料,無資料
2007/10/2,200714,2007/9/30 00:00,2007/10/4 00:00,0,0,無資料,無資料
2007/10/1,200714,2007/9/30 00:00,2007/10/4 00:00,0,0,無資料,無資料
2007/9/30,200714,2007/9/30 00:00,2007/10/4 00:00,0,0,無資料,無資料
2007/9/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/25,200713,2007/9/23 12:00,2007/9/25 06:00,0,0,無資料,無資料
2007/9/24,200713,2007/9/23 12:00,2007/9/25 06:00,0,0,無資料,無資料
2007/9/23,200713,2007/9/23 12:00,2007/9/25 06:00,0,0,無資料,無資料
2007/9/22,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/21,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/20,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/19,200712,2007/9/16 00:00,2007/9/19 18:00,1,1,中度,1
2007/9/18,200712,2007/9/16 00:00,2007/9/19 18:00,1,1,中度,1
2007/9/17,200712,2007/9/16 00:00,2007/9/19 18:00,1,1,中度,1
2007/9/16,200712,2007/9/16 00:00,2007/9/19 18:00,1,1,中度,1
2007/9/15,200711,2007/9/13 06:00,2007/9/16 12:00,0,0,無資料,無資料
2007/9/14,200711,2007/9/13 06:00,2007/9/16 12:00,0,0,無資料,無資料
2007/9/13,200711,2007/9/13 06:00,2007/9/16 12:00,0,0,無資料,無資料
2007/9/12,無資料,無資料,無資料,0,0,無資料,無資料
2007/9/11,200710,2007/9/7 12:00,2007/9/11 12:00,0,0,無資料,無資料
2007/9/10,200710,2007/9/7 12:00,2007/9/11 12:00,0,0,無資料,無資料
2007/9/9,200710,2007/9/7 12:00,2007/9/11 12:00,0,0,無資料,無資料
2007/9/8,200710,2007/9/7 12:00,2007/9/11 12:00,0,0,無資料,無資料
2007/9/7,200710,2007/9/7 12:00,2007/9/11 12:00,0,0,無資料,無資料
2007/9/6,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/9/5,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/9/4,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/9/3,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/9/2,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/9/1,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/8/31,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/8/30,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/8/29,200709,2007/8/29 06:00,2007/9/7 12:00,0,0,無資料,無資料
2007/8/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/22,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/21,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/20,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/19,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/18,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/17,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/16,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/15,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/14,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/13,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/12,200708,2007/8/12 18:00,2007/8/19 12:00,1,1,強烈,3
2007/8/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/8/9,200707,2007/8/8 03:00,2007/8/9 03:00,1,1,輕度,3
2007/8/8,200707,2007/8/8 03:00,2007/8/9 03:00,1,1,輕度,3
2007/8/7,200706,2007/8/5 06:00,2007/8/9 00:00,1,1,輕度,4
2007/8/6,200706,2007/8/5 06:00,2007/8/9 00:00,1,1,輕度,4
2007/8/5,200706,2007/8/5 06:00,2007/8/9 00:00,1,1,輕度,4
2007/8/4,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/8/3,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/8/2,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/8/1,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/7/31,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/7/30,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/7/29,200705,2007/7/29 06:00,2007/8/4 00:00,0,0,無資料,無資料
2007/7/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/22,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/21,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/20,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/19,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/18,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/17,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/16,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/15,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/14,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/13,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/12,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/11,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/10,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/9,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/8,200704,2007/7/8 18:00,2007/7/16 00:00,0,0,無資料,無資料
2007/7/7,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/6,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/5,200703,2007/7/5 00:00,2007/7/5 18:00,0,0,無資料,無資料
2007/7/4,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/3,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/2,無資料,無資料,無資料,0,0,無資料,無資料
2007/7/1,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/30,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/22,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/21,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/20,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/19,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/18,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/17,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/16,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/15,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/14,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/13,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/12,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/9,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/8,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/7,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/6,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/5,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/4,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/3,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/2,無資料,無資料,無資料,0,0,無資料,無資料
2007/6/1,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/31,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/30,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/29,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/28,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/27,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/26,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/25,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/24,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/23,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/22,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/21,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/20,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/19,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/18,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/17,200702,2007/5/17 06:00,2007/5/22 18:00,0,0,無資料,無資料
2007/5/16,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/15,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/14,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/13,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/12,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/11,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/10,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/9,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/8,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/7,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/6,無資料,無資料,無資料,0,0,無資料,無資料
2007/5/5,無資料,無資料,無資料,0,0,無資料,無資料
